Time, N1, N2, EGT1, EGT2, Fuel Level, Fuel Flow
2024-12-27-19:33:20.524, 35526.8, 35526.8, nan, 629.527, 19668.8, 38.4196
2024-12-27-19:33:20.529, 35537.3, 35537.3, nan, 629.938, 19668.6, 38.4388
2024-12-27-19:33:20.534, 35547.8, 35547.8, nan, 630.348, 19668.4, 38.4579
2024-12-27-19:33:20.539, 35558.2, 35558.2, nan, 630.757, 19668.2, 38.477
2024-12-27-19:33:20.544, 35568.7, 35568.7, nan, 631.166, 19668, 38.4961
2024-12-27-19:33:20.549, 35579.1, 35579.1, nan, 631.575, 19667.8, 38.5152
2024-12-27-19:33:20.554, 35589.6, 35589.6, nan, 631.983, 19667.6, 38.5342
2024-12-27-19:33:20.559, 35600, 35600, nan, 632.391, 19667.4, 38.5532
2024-12-27-19:33:20.564, 35610.4, 35610.4, nan, 632.798, 19667.2, 38.5723
2024-12-27-19:33:20.569, 35620.8, 35620.8, nan, 633.205, 19667, 38.5912
2024-12-27-19:33:20.574, 35631.2, 35631.2, nan, 633.612, 19666.8, 38.6102
2024-12-27-19:33:20.579, 35641.6, 35641.6, nan, 634.018, 19666.7, 38.6292
2024-12-27-19:33:20.584, 35651.9, 35651.9, nan, 634.423, 19666.5, 38.6481
2024-12-27-19:33:20.589, 35662.3, 35662.3, nan, 634.829, 19666.3, 38.667
2024-12-27-19:33:20.594, 35672.6, 35672.6, nan, 635.234, 19666.1, 38.6859
2024-12-27-19:33:20.599, 35683, 35683, nan, 635.638, 19665.9, 38.7048
2024-12-27-19:33:20.604, 35693.3, 35693.3, nan, 636.042, 19665.7, 38.7236
2024-12-27-19:33:20.609, 35703.6, 35703.6, nan, 636.446, 19665.5, 38.7425
2024-12-27-19:33:20.614, 35713.9, 35713.9, nan, 636.849, 19665.3, 38.7613
2024-12-27-19:33:20.619, 35724.2, 35724.2, nan, 637.251, 19665.1, 38.7801
2024-12-27-19:33:20.624, 35734.5, 35734.5, nan, 637.654, 19664.9, 38.7988
2024-12-27-19:33:20.629, 35744.8, 35744.8, nan, 638.056, 19664.7, 38.8176
2024-12-27-19:33:20.634, 35755, 35755, nan, 638.457, 19664.5, 38.8363
2024-12-27-19:33:20.639, 35765.3, 35765.3, nan, 638.858, 19664.3, 38.8551
2024-12-27-19:33:20.644, 35775.5, 35775.5, nan, 639.259, 19664.1, 38.8738
2024-12-27-19:33:20.649, 35785.7, 35785.7, nan, 639.659, 19663.9, 38.8924
2024-12-27-19:33:20.654, 35796, 35796, nan, 640.059, 19663.7, 38.9111
2024-12-27-19:33:20.659, 35806.2, 35806.2, nan, 640.459, 19663.5, 38.9297
2024-12-27-19:33:20.664, 35816.4, 35816.4, nan, 640.858, 19663.4, 38.9484
2024-12-27-19:33:20.669, 35826.5, 35826.5, nan, 641.256, 19663.2, 38.967
2024-12-27-19:33:20.674, 35836.7, 35836.7, nan, 641.654, 19663, 38.9855
2024-12-27-19:33:20.679, 35846.9, 35846.9, nan, 642.052, 19662.8, 39.0041
2024-12-27-19:33:20.684, 35857, 35857, nan, 642.45, 19662.6, 39.0227
2024-12-27-19:33:20.689, 35867.2, 35867.2, nan, 642.847, 19662.4, 39.0412
2024-12-27-19:33:20.694, 35877.3, 35877.3, nan, 643.243, 19662.2, 39.0597
2024-12-27-19:33:20.699, 35887.5, 35887.5, nan, 643.64, 19662, 39.0782
2024-12-27-19:33:20.704, 35897.6, 35897.6, nan, 644.035, 19661.8, 39.0967
2024-12-27-19:33:20.709, 35907.7, 35907.7, nan, 644.431, 19661.6, 39.1151
2024-12-27-19:33:20.714, 35917.8, 35917.8, nan, 644.826, 19661.4, 39.1335
2024-12-27-19:33:20.719, 35927.9, 35927.9, nan, 645.22, 19661.2, 39.152
2024-12-27-19:33:20.724, 35937.9, 35937.9, nan, 645.615, 19661, 39.1703
2024-12-27-19:33:20.729, 35948, 35948, nan, 646.008, 19660.8, 39.1887
2024-12-27-19:33:20.734, 35958, 35958, nan, 646.402, 19660.6, 39.2071
2024-12-27-19:33:20.739, 35968.1, 35968.1, nan, 646.795, 19660.4, 39.2254
2024-12-27-19:33:20.744, 35978.1, 35978.1, nan, 647.187, 19660.2, 39.2437
2024-12-27-19:33:20.749, 35988.1, 35988.1, nan, 647.579, 19660, 39.262
2024-12-27-19:33:20.754, 35998.1, 35998.1, nan, 647.971, 19659.8, 39.2803
2024-12-27-19:33:20.759, 36008.2, 36008.2, nan, 648.362, 19659.6, 39.2986
2024-12-27-19:33:20.764, 36018.1, 36018.1, nan, 648.753, 19659.4, 39.3168
2024-12-27-19:33:20.769, 36028.1, 36028.1, nan, 649.144, 19659.2, 39.3351
2024-12-27-19:33:20.774, 36038.1, 36038.1, nan, 649.534, 19659, 39.3533
2024-12-27-19:33:20.779, 36048.1, 36048.1, nan, 649.924, 19658.8, 39.3715
2024-12-27-19:33:20.784, 36058, 36058, nan, 650.313, 19658.7, 39.3896
2024-12-27-19:33:20.789, 36068, 36068, nan, 650.702, 19658.5, 39.4078
2024-12-27-19:33:20.794, 36077.9, 36077.9, nan, 651.091, 19658.3, 39.4259
2024-12-27-19:33:20.799, 36087.8, 36087.8, nan, 651.479, 19658.1, 39.444
2024-12-27-19:33:20.804, 36097.7, 36097.7, nan, 651.867, 19657.9, 39.4621
2024-12-27-19:33:20.809, 36107.6, 36107.6, nan, 652.255, 19657.7, 39.4802
2024-12-27-19:33:20.814, 36117.5, 36117.5, nan, 652.642, 19657.5, 39.4983
2024-12-27-19:33:20.819, 36127.4, 36127.4, nan, 653.029, 19657.3, 39.5163
2024-12-27-19:33:20.824, 36137.3, 36137.3, nan, 653.415, 19657.1, 39.5344
2024-12-27-19:33:20.829, 36147.1, 36147.1, nan, 653.801, 19656.9, 39.5524
2024-12-27-19:33:20.834, 36157, 36157, nan, 654.186, 19656.7, 39.5704
2024-12-27-19:33:20.839, 36166.8, 36166.8, nan, 654.572, 19656.5, 39.5883
2024-12-27-19:33:20.844, 36176.7, 36176.7, nan, 654.957, 19656.3, 39.6063
2024-12-27-19:33:20.849, 36186.5, 36186.5, nan, 655.341, 19656.1, 39.6242
2024-12-27-19:33:20.854, 36196.3, 36196.3, nan, 655.725, 19655.9, 39.6422
2024-12-27-19:33:20.859, 36206.1, 36206.1, nan, 656.109, 19655.7, 39.6601
2024-12-27-19:33:20.865, 36215.9, 36215.9, nan, 656.492, 19655.5, 39.678
2024-12-27-19:33:20.870, 36225.7, 36225.7, nan, 656.875, 19655.3, 39.6958
2024-12-27-19:33:20.875, 36235.5, 36235.5, nan, 657.258, 19655.1, 39.7137
2024-12-27-19:33:20.880, 36245.2, 36245.2, nan, 657.64, 19654.9, 39.7315
2024-12-27-19:33:20.885, 36255, 36255, nan, 658.022, 19654.7, 39.7493
2024-12-27-19:33:20.890, 36264.7, 36264.7, nan, 658.403, 19654.5, 39.7671
2024-12-27-19:33:20.895, 36274.5, 36274.5, nan, 658.784, 19654.3, 39.7849
2024-12-27-19:33:20.900, 36284.2, 36284.2, nan, 659.165, 19654.1, 39.8027
2024-12-27-19:33:20.905, 36293.9, 36293.9, nan, 659.545, 19653.9, 39.8204
2024-12-27-19:33:20.910, 36303.6, 36303.6, nan, 659.925, 19653.7, 39.8382
2024-12-27-19:33:20.915, 36313.3, 36313.3, nan, 660.305, 19653.5, 39.8559
2024-12-27-19:33:20.920, 36323, 36323, nan, 660.684, 19653.3, 39.8736
2024-12-27-19:33:20.925, 36332.7, 36332.7, nan, 661.063, 19653.1, 39.8913
2024-12-27-19:33:20.930, 36342.4, 36342.4, nan, 661.441, 19652.9, 39.9089
2024-12-27-19:33:20.935, 36352, 36352, nan, 661.819, 19652.7, 39.9266
2024-12-27-19:33:20.940, 36361.7, 36361.7, nan, 662.197, 19652.5, 39.9442
2024-12-27-19:33:20.945, 36371.3, 36371.3, nan, 662.574, 19652.3, 39.9618
2024-12-27-19:33:20.950, 36381, 36381, nan, 662.952, 19652.1, 39.9794
2024-12-27-19:33:20.955, 36390.6, 36390.6, nan, 663.328, 19651.9, 39.997
2024-12-27-19:33:20.960, 36400.2, 36400.2, nan, 663.704, 19651.7, 40.0145
2024-12-27-19:33:20.965, 36409.8, 36409.8, nan, 664.08, 19651.5, 40.0321
2024-12-27-19:33:20.970, 36419.4, 36419.4, nan, 664.456, 19651.3, 40.0496
2024-12-27-19:33:20.975, 36429, 36429, nan, 664.831, 19651.1, 40.0671
2024-12-27-19:33:20.980, 36438.6, 36438.6, nan, 665.206, 19650.9, 40.0846
2024-12-27-19:33:20.985, 36448.2, 36448.2, nan, 665.581, 19650.7, 40.1021
2024-12-27-19:33:20.990, 36457.7, 36457.7, nan, 665.955, 19650.5, 40.1196
2024-12-27-19:33:20.995, 36467.3, 36467.3, nan, 666.328, 19650.3, 40.137
2024-12-27-19:33:20.000, 36476.8, 36476.8, nan, 666.702, 19650.1, 40.1544
2024-12-27-19:33:21.005, 36486.4, 36486.4, nan, 667.075, 19649.9, 40.1718
2024-12-27-19:33:21.010, 36495.9, 36495.9, nan, 667.448, 19649.7, 40.1892
2024-12-27-19:33:21.015, 36505.4, 36505.4, nan, 667.82, 19649.5, 40.2066
2024-12-27-19:33:21.020, 36514.9, 36514.9, nan, 668.192, 19649.3, 40.224
2024-12-27-19:33:21.025, 36524.4, 36524.4, nan, 668.564, 19649.1, 40.2413
2024-12-27-19:33:21.030, 36533.9, 36533.9, nan, 668.935, 19648.9, 40.2586
2024-12-27-19:33:21.035, 36543.4, 36543.4, nan, 669.306, 19648.7, 40.2759
2024-12-27-19:33:21.040, 36552.8, 36552.8, nan, 669.677, 19648.5, 40.2932
2024-12-27-19:33:21.045, 36562.3, 36562.3, nan, 670.047, 19648.3, 40.3105
2024-12-27-19:33:21.050, 36571.8, 36571.8, nan, 670.417, 19648.1, 40.3278
2024-12-27-19:33:21.055, 36581.2, 36581.2, nan, 670.786, 19647.9, 40.345
2024-12-27-19:33:21.060, 36590.6, 36590.6, nan, 671.155, 19647.7, 40.3623
2024-12-27-19:33:21.065, 36600.1, 36600.1, nan, 671.524, 19647.5, 40.3795
2024-12-27-19:33:21.070, 36609.5, 36609.5, nan, 671.893, 19647.3, 40.3967
2024-12-27-19:33:21.075, 36618.9, 36618.9, nan, 672.261, 19647.1, 40.4138
2024-12-27-19:33:21.080, 36628.3, 36628.3, nan, 672.629, 19646.9, 40.431
2024-12-27-19:33:21.085, 36637.7, 36637.7, nan, 672.996, 19646.7, 40.4482
2024-12-27-19:33:21.090, 36647.1, 36647.1, nan, 673.363, 19646.5, 40.4653
2024-12-27-19:33:21.095, 36656.4, 36656.4, nan, 673.73, 19646.3, 40.4824
2024-12-27-19:33:21.100, 36665.8, 36665.8, nan, 674.096, 19646.1, 40.4995
2024-12-27-19:33:21.105, 36675.2, 36675.2, nan, 674.463, 19645.9, 40.5166
2024-12-27-19:33:21.110, 36684.5, 36684.5, nan, 674.828, 19645.7, 40.5337
2024-12-27-19:33:21.115, 36693.8, 36693.8, nan, 675.194, 19645.5, 40.5507
2024-12-27-19:33:21.120, 36703.2, 36703.2, nan, 675.559, 19645.3, 40.5677
2024-12-27-19:33:21.125, 36712.5, 36712.5, nan, 675.923, 19645.1, 40.5848
2024-12-27-19:33:21.130, 36721.8, 36721.8, nan, 676.288, 19644.8, 40.6018
2024-12-27-19:33:21.135, 36731.1, 36731.1, nan, 676.652, 19644.6, 40.6188
2024-12-27-19:33:21.140, 36740.4, 36740.4, nan, 677.016, 19644.4, 40.6357
2024-12-27-19:33:21.145, 36749.7, 36749.7, nan, 677.379, 19644.2, 40.6527
2024-12-27-19:33:21.150, 36759, 36759, nan, 677.742, 19644, 40.6696
2024-12-27-19:33:21.155, 36768.2, 36768.2, nan, 678.105, 19643.8, 40.6865
2024-12-27-19:33:21.160, 36777.5, 36777.5, nan, 678.467, 19643.6, 40.7035
2024-12-27-19:33:21.165, 36786.7, 36786.7, nan, 678.829, 19643.4, 40.7204
2024-12-27-19:33:21.170, 36796, 36796, nan, 679.191, 19643.2, 40.7372
2024-12-27-19:33:21.175, 36805.2, 36805.2, nan, 679.552, 19643, 40.7541
2024-12-27-19:33:21.180, 36814.4, 36814.4, nan, 679.913, 19642.8, 40.7709
2024-12-27-19:33:21.185, 36823.7, 36823.7, nan, 680.274, 19642.6, 40.7878
2024-12-27-19:33:21.190, 36832.9, 36832.9, nan, 680.634, 19642.4, 40.8046
2024-12-27-19:33:21.195, 36842.1, 36842.1, nan, 680.994, 19642.2, 40.8214
2024-12-27-19:33:21.200, 36851.3, 36851.3, nan, 681.354, 19642, 40.8382
2024-12-27-19:33:21.205, 36860.4, 36860.4, nan, 681.713, 19641.8, 40.8549
2024-12-27-19:33:21.210, 36869.6, 36869.6, nan, 682.072, 19641.6, 40.8717
2024-12-27-19:33:21.215, 36878.8, 36878.8, nan, 682.431, 19641.4, 40.8884
2024-12-27-19:33:21.220, 36887.9, 36887.9, nan, 682.789, 19641.2, 40.9052
2024-12-27-19:33:21.225, 36897.1, 36897.1, nan, 683.147, 19641, 40.9219
2024-12-27-19:33:21.230, 36906.2, 36906.2, nan, 683.505, 19640.8, 40.9385
2024-12-27-19:33:21.235, 36915.4, 36915.4, nan, 683.862, 19640.6, 40.9552
2024-12-27-19:33:21.240, 36924.5, 36924.5, nan, 684.219, 19640.4, 40.9719
2024-12-27-19:33:21.245, 36933.6, 36933.6, nan, 684.576, 19640.2, 40.9885
2024-12-27-19:33:21.250, 36942.7, 36942.7, nan, 684.932, 19640, 41.0052
2024-12-27-19:33:21.255, 36951.8, 36951.8, nan, 685.288, 19639.7, 41.0218
2024-12-27-19:33:21.260, 36960.9, 36960.9, nan, 685.644, 19639.5, 41.0384
2024-12-27-19:33:21.265, 36970, 36970, nan, 685.999, 19639.3, 41.055
2024-12-27-19:33:21.271, 36979, 36979, nan, 686.354, 19639.1, 41.0715
2024-12-27-19:33:21.276, 36988.1, 36988.1, nan, 686.709, 19638.9, 41.0881
2024-12-27-19:33:21.281, 36997.2, 36997.2, nan, 687.063, 19638.7, 41.1046
2024-12-27-19:33:21.286, 37006.2, 37006.2, nan, 687.417, 19638.5, 41.1211
2024-12-27-19:33:21.291, 37015.3, 37015.3, nan, 687.771, 19638.3, 41.1376
2024-12-27-19:33:21.296, 37024.3, 37024.3, nan, 688.124, 19638.1, 41.1541
2024-12-27-19:33:21.301, 37033.3, 37033.3, nan, 688.477, 19637.9, 41.1706
2024-12-27-19:33:21.306, 37042.3, 37042.3, nan, 688.83, 19637.7, 41.1871
2024-12-27-19:33:21.311, 37051.3, 37051.3, nan, 689.183, 19637.5, 41.2035
2024-12-27-19:33:21.316, 37060.3, 37060.3, nan, 689.535, 19637.3, 41.22
2024-12-27-19:33:21.321, 37069.3, 37069.3, nan, 689.887, 19637.1, 41.2364
2024-12-27-19:33:21.326, 37078.3, 37078.3, nan, 690.238, 19636.9, 41.2528
2024-12-27-19:33:21.331, 37087.3, 37087.3, nan, 690.59, 19636.7, 41.2692
2024-12-27-19:33:21.336, 37096.3, 37096.3, nan, 690.94, 19636.5, 41.2856
2024-12-27-19:33:21.341, 37105.2, 37105.2, nan, 691.291, 19636.2, 41.3019
2024-12-27-19:33:21.346, 37114.2, 37114.2, nan, 691.641, 19636, 41.3183
2024-12-27-19:33:21.351, 37123.1, 37123.1, nan, 691.991, 19635.8, 41.3346
2024-12-27-19:33:21.356, 37132, 37132, nan, 692.341, 19635.6, 41.3509
2024-12-27-19:33:21.361, 37141, 37141, nan, 692.69, 19635.4, 41.3672
2024-12-27-19:33:21.366, 37149.9, 37149.9, nan, 693.039, 19635.2, 41.3835
2024-12-27-19:33:21.371, 37158.8, 37158.8, nan, 693.388, 19635, 41.3998
2024-12-27-19:33:21.376, 37167.7, 37167.7, nan, 693.736, 19634.8, 41.416
2024-12-27-19:33:21.381, 37176.6, 37176.6, nan, 694.084, 19634.6, 41.4323
2024-12-27-19:33:21.386, 37185.5, 37185.5, nan, 694.432, 19634.4, 41.4485
2024-12-27-19:33:21.391, 37194.4, 37194.4, nan, 694.78, 19634.2, 41.4647
2024-12-27-19:33:21.396, 37203.2, 37203.2, nan, 695.127, 19634, 41.4809
2024-12-27-19:33:21.401, 37212.1, 37212.1, nan, 695.474, 19633.8, 41.4971
2024-12-27-19:33:21.406, 37221, 37221, nan, 695.82, 19633.6, 41.5133
2024-12-27-19:33:21.411, 37229.8, 37229.8, nan, 696.166, 19633.3, 41.5294
2024-12-27-19:33:21.416, 37238.6, 37238.6, nan, 696.512, 19633.1, 41.5456
2024-12-27-19:33:21.421, 37247.5, 37247.5, nan, 696.858, 19632.9, 41.5617
2024-12-27-19:33:21.426, 37256.3, 37256.3, nan, 697.203, 19632.7, 41.5778
2024-12-27-19:33:21.431, 37265.1, 37265.1, nan, 697.548, 19632.5, 41.5939
2024-12-27-19:33:21.436, 37273.9, 37273.9, nan, 697.893, 19632.3, 41.61
2024-12-27-19:33:21.441, 37282.7, 37282.7, nan, 698.237, 19632.1, 41.6261
2024-12-27-19:33:21.446, 37291.5, 37291.5, nan, 698.582, 19631.9, 41.6421
2024-12-27-19:33:21.451, 37300.3, 37300.3, nan, 698.925, 19631.7, 41.6582
2024-12-27-19:33:21.456, 37309.1, 37309.1, nan, 699.269, 19631.5, 41.6742
2024-12-27-19:33:21.461, 37317.9, 37317.9, nan, 699.612, 19631.3, 41.6902
2024-12-27-19:33:21.466, 37326.6, 37326.6, nan, 699.955, 19631.1, 41.7062
2024-12-27-19:33:21.471, 37335.4, 37335.4, nan, 700.297, 19630.8, 41.7222
2024-12-27-19:33:21.476, 37344.1, 37344.1, nan, 700.64, 19630.6, 41.7382
2024-12-27-19:33:21.481, 37352.9, 37352.9, nan, 700.982, 19630.4, 41.7541
2024-12-27-19:33:21.486, 37361.6, 37361.6, nan, 701.323, 19630.2, 41.7701
2024-12-27-19:33:21.491, 37370.3, 37370.3, nan, 701.665, 19630, 41.786
2024-12-27-19:33:21.496, 37379, 37379, nan, 702.006, 19629.8, 41.8019
2024-12-27-19:33:21.501, 37387.8, 37387.8, nan, 702.347, 19629.6, 41.8178
2024-12-27-19:33:21.506, 37396.5, 37396.5, nan, 702.687, 19629.4, 41.8337
2024-12-27-19:33:21.511, 37405.1, 37405.1, nan, 703.027, 19629.2, 41.8496
2024-12-27-19:33:21.516, 37413.8, 37413.8, nan, 703.367, 19629, 41.8655
2024-12-27-19:33:21.521, 37422.5, 37422.5, nan, 703.707, 19628.8, 41.8813
2024-12-27-19:33:21.526, 37431.2, 37431.2, nan, 704.046, 19628.5, 41.8972
2024-12-27-19:33:21.531, 37439.8, 37439.8, nan, 704.385, 19628.3, 41.913
2024-12-27-19:33:21.536, 37448.5, 37448.5, nan, 704.724, 19628.1, 41.9288
2024-12-27-19:33:21.541, 37457.2, 37457.2, nan, 705.063, 19627.9, 41.9446
2024-12-27-19:33:21.546, 37465.8, 37465.8, nan, 705.401, 19627.7, 41.9604
2024-12-27-19:33:21.551, 37474.4, 37474.4, nan, 705.739, 19627.5, 41.9761
2024-12-27-19:33:21.556, 37483.1, 37483.1, nan, 706.076, 19627.3, 41.9919
2024-12-27-19:33:21.561, 37491.7, 37491.7, nan, 706.413, 19627.1, 42.0076
2024-12-27-19:33:21.566, 37500.3, 37500.3, nan, 706.75, 19626.9, 42.0234
2024-12-27-19:33:21.571, 37508.9, 37508.9, nan, 707.087, 19626.7, 42.0391
2024-12-27-19:33:21.576, 37517.5, 37517.5, nan, 707.423, 19626.4, 42.0548
2024-12-27-19:33:21.581, 37526.1, 37526.1, nan, 707.76, 19626.2, 42.0704
2024-12-27-19:33:21.586, 37534.7, 37534.7, nan, 708.095, 19626, 42.0861
2024-12-27-19:33:21.591, 37543.2, 37543.2, nan, 708.431, 19625.8, 42.1018
2024-12-27-19:33:21.596, 37551.8, 37551.8, nan, 708.766, 19625.6, 42.1174
2024-12-27-19:33:21.601, 37560.4, 37560.4, nan, 709.101, 19625.4, 42.1331
2024-12-27-19:33:21.606, 37568.9, 37568.9, nan, 709.436, 19625.2, 42.1487
2024-12-27-19:33:21.611, 37577.5, 37577.5, nan, 709.77, 19625, 42.1643
2024-12-27-19:33:21.616, 37586, 37586, nan, 710.104, 19624.8, 42.1799
2024-12-27-19:33:21.621, 37594.5, 37594.5, nan, 710.438, 19624.6, 42.1954
2024-12-27-19:33:21.626, 37603, 37603, nan, 710.771, 19624.3, 42.211
2024-12-27-19:33:21.631, 37611.6, 37611.6, nan, 711.105, 19624.1, 42.2265
2024-12-27-19:33:21.636, 37620.1, 37620.1, nan, 711.437, 19623.9, 42.2421
2024-12-27-19:33:21.641, 37628.6, 37628.6, nan, 711.77, 19623.7, 42.2576
2024-12-27-19:33:21.646, 37637.1, 37637.1, nan, 712.102, 19623.5, 42.2731
2024-12-27-19:33:21.651, 37645.5, 37645.5, nan, 712.434, 19623.3, 42.2886
2024-12-27-19:33:21.656, 37654, 37654, nan, 712.766, 19623.1, 42.3041
2024-12-27-19:33:21.661, 37662.5, 37662.5, nan, 713.098, 19622.9, 42.3196
2024-12-27-19:33:21.666, 37671, 37671, nan, 713.429, 19622.7, 42.335
2024-12-27-19:33:21.671, 37679.4, 37679.4, nan, 713.76, 19622.4, 42.3505
2024-12-27-19:33:21.676, 37687.9, 37687.9, nan, 714.091, 19622.2, 42.3659
2024-12-27-19:33:21.681, 37696.3, 37696.3, nan, 714.421, 19622, 42.3813
2024-12-27-19:33:21.686, 37704.7, 37704.7, nan, 714.751, 19621.8, 42.3967
2024-12-27-19:33:21.691, 37713.2, 37713.2, nan, 715.081, 19621.6, 42.4121
2024-12-27-19:33:21.696, 37721.6, 37721.6, nan, 715.41, 19621.4, 42.4275
2024-12-27-19:33:21.701, 37730, 37730, nan, 715.74, 19621.2, 42.4428
2024-12-27-19:33:21.706, 37738.4, 37738.4, nan, 716.069, 19621, 42.4582
2024-12-27-19:33:21.711, 37746.8, 37746.8, nan, 716.397, 19620.7, 42.4735
2024-12-27-19:33:21.716, 37755.2, 37755.2, nan, 716.726, 19620.5, 42.4889
2024-12-27-19:33:21.721, 37763.6, 37763.6, nan, 717.054, 19620.3, 42.5042
2024-12-27-19:33:21.726, 37772, 37772, nan, 717.382, 19620.1, 42.5195
2024-12-27-19:33:21.731, 37780.4, 37780.4, nan, 717.709, 19619.9, 42.5348
2024-12-27-19:33:21.736, 37788.7, 37788.7, nan, 718.037, 19619.7, 42.55
2024-12-27-19:33:21.741, 37797.1, 37797.1, nan, 718.364, 19619.5, 42.5653
2024-12-27-19:33:21.746, 37805.4, 37805.4, nan, 718.691, 19619.3, 42.5806
2024-12-27-19:33:21.751, 37813.8, 37813.8, nan, 719.017, 19619, 42.5958
2024-12-27-19:33:21.756, 37822.1, 37822.1, nan, 719.343, 19618.8, 42.611
2024-12-27-19:33:21.761, 37830.4, 37830.4, nan, 719.669, 19618.6, 42.6262
2024-12-27-19:33:21.766, 37838.8, 37838.8, nan, 719.995, 19618.4, 42.6414
2024-12-27-19:33:21.771, 37847.1, 37847.1, nan, 720.32, 19618.2, 42.6566
2024-12-27-19:33:21.776, 37855.4, 37855.4, nan, 720.646, 19618, 42.6718
2024-12-27-19:33:21.781, 37863.7, 37863.7, nan, 720.97, 19617.8, 42.687
2024-12-27-19:33:21.786, 37872, 37872, nan, 721.295, 19617.5, 42.7021
2024-12-27-19:33:21.791, 37880.3, 37880.3, nan, 721.619, 19617.3, 42.7172
2024-12-27-19:33:21.796, 37888.6, 37888.6, nan, 721.943, 19617.1, 42.7324
2024-12-27-19:33:21.802, 37896.8, 37896.8, nan, 722.267, 19616.9, 42.7475
2024-12-27-19:33:21.807, 37905.1, 37905.1, nan, 722.591, 19616.7, 42.7626
2024-12-27-19:33:21.812, 37913.4, 37913.4, nan, 722.914, 19616.5, 42.7777
2024-12-27-19:33:21.817, 37921.6, 37921.6, nan, 723.237, 19616.3, 42.7927
2024-12-27-19:33:21.822, 37929.9, 37929.9, nan, 723.56, 19616.1, 42.8078
2024-12-27-19:33:21.827, 37938.1, 37938.1, nan, 723.882, 19615.8, 42.8228
2024-12-27-19:33:21.832, 37946.3, 37946.3, nan, 724.204, 19615.6, 42.8379
2024-12-27-19:33:21.837, 37954.6, 37954.6, nan, 724.526, 19615.4, 42.8529
2024-12-27-19:33:21.842, 37962.8, 37962.8, nan, 724.848, 19615.2, 42.8679
2024-12-27-19:33:21.847, 37971, 37971, nan, 725.169, 19615, 42.8829
2024-12-27-19:33:21.852, 37979.2, 37979.2, nan, 725.491, 19614.8, 42.8979
2024-12-27-19:33:21.857, 37987.4, 37987.4, nan, 725.812, 19614.6, 42.9129
2024-12-27-19:33:21.862, 37995.6, 37995.6, nan, 726.132, 19614.3, 42.9278
2024-12-27-19:33:21.867, 38003.8, 38003.8, nan, 726.452, 19614.1, 42.9428
2024-12-27-19:33:21.872, 38003.8, 38003.8, nan, 726.452, 19613.9, 42.9428
2024-12-27-19:33:21.877, 38003.8, 38003.8, nan, 726.452, 19613.7, 42.9428
2024-12-27-19:33:21.882, 38003.8, 38003.8, nan, 726.452, 19613.5, 42.9428
2024-12-27-19:33:21.887, 38003.8, 38003.8, nan, 726.452, 19613.3, 42.9428
2024-12-27-19:33:21.892, 38003.8, 38003.8, nan, 726.452, 19613, 42.9428
2024-12-27-19:33:21.897, 38003.8, 38003.8, nan, 726.452, 19612.8, 42.9428
2024-12-27-19:33:21.902, 38003.8, 38003.8, nan, 726.452, 19612.6, 42.9428
2024-12-27-19:33:21.907, 38003.8, 38003.8, nan, 726.452, 19612.4, 42.9428
2024-12-27-19:33:21.912, 38003.8, 38003.8, nan, 726.452, 19612.2, 42.9428
2024-12-27-19:33:21.917, 38003.8, 38003.8, nan, 726.452, 19612, 42.9428
2024-12-27-19:33:21.922, 38003.8, 38003.8, nan, 726.452, 19611.8, 42.9428
2024-12-27-19:33:21.927, 38003.8, 38003.8, nan, 726.452, 19611.5, 42.9428
2024-12-27-19:33:21.932, 38003.8, 38003.8, nan, 726.452, 19611.3, 42.9428
2024-12-27-19:33:21.937, 38003.8, 38003.8, nan, 726.452, 19611.1, 42.9428
2024-12-27-19:33:21.942, 38003.8, 38003.8, nan, 726.452, 19610.9, 42.9428
2024-12-27-19:33:21.947, 38003.8, 38003.8, nan, 726.452, 19610.7, 42.9428
2024-12-27-19:33:21.952, 38003.8, 38003.8, nan, 726.452, 19610.5, 42.9428
2024-12-27-19:33:21.957, 38003.8, 38003.8, nan, 726.452, 19610.3, 42.9428
2024-12-27-19:33:21.962, 38003.8, 38003.8, nan, 726.452, 19610, 42.9428
2024-12-27-19:33:21.967, 38003.8, 38003.8, nan, 726.452, 19609.8, 42.9428
2024-12-27-19:33:21.972, 38084.6, 38003.8, nan, 726.452, 19609.6, 42.9428
2024-12-27-19:33:21.977, 38084.6, 38003.8, nan, 726.452, 19609.4, 42.9428
2024-12-27-19:33:21.982, 38084.6, 38003.8, nan, 726.452, 19609.2, 42.9428
2024-12-27-19:33:21.987, 38084.6, 38003.8, nan, 726.452, 19609, 42.9428
2024-12-27-19:33:21.992, 38084.6, 38003.8, nan, 726.452, 19608.8, 42.9428
2024-12-27-19:33:21.997, 38084.6, 38003.8, nan, 726.452, 19608.5, 42.9428
2024-12-27-19:33:22.002, 38084.6, 38003.8, nan, 726.452, 19608.3, 42.9428
2024-12-27-19:33:22.007, 38084.6, 38003.8, nan, 726.452, 19608.1, 42.9428
2024-12-27-19:33:22.012, 38084.6, 38080.1, nan, 726.452, 19607.9, 42.9428
2024-12-27-19:33:22.017, 38084.6, 38080.1, nan, 726.452, 19607.7, 42.9428
2024-12-27-19:33:22.022, 38084.6, 38080.1, nan, 726.452, 19607.5, 42.9428
2024-12-27-19:33:22.027, 38084.6, 38080.1, nan, 728.13, 19607.2, 42.9428
